id,host_since,host_response_rate,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location
23723,2020,100,II Parioli/Nomentano,Private room in bed and breakfast,Private room,2,1,1,67,1,28,1,5,5,5
23842,2021,100,VII San Giovanni/Cinecitta,Private room in bed and breakfast,Private room,2,1,1,85,1,1125,1,5,5,4
23893,2021,100,VII San Giovanni/Cinecitta,Private room in bed and breakfast,Private room,3,1,1,85,1,1125,1,5,5,5
23929,2021,100,I Centro Storico,Private room in bed and breakfast,Private room,3,1,1,56,1,365,1,5,5,5
24426,2019,100,VIII Appia Antica,Private room in bed and breakfast,Private room,1,1,1,49,1,28,1,3,3,4
24497,2016,90,XIII Aurelia,Private room in bed and breakfast,Private room,2,1,1,172,1,365,1,5,5,4
6615,2012,90,IV Tiburtina,Private room in condominium (condo),Private room,3,1,1,58,1,70,1,4,5,5
6954,2013,100,XIII Aurelia,Private room in condominium (condo),Private room,1,1,1,38,1,28,1,5,5,5
10207,2017,0,X Ostia/Acilia,Private room in condominium (condo),Private room,2,1,2,30,1,29,1,4,4,3
11189,2017,50,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,150,1,7,1,4,5,5
12035,2015,100,V Prenestino/Centocelle,Private room in condominium (condo),Private room,2,1,1,45,1,7,1,5,5,5
13231,2016,100,VIII Appia Antica,Private room in condominium (condo),Private room,2,1,1,68,1,30,1,5,5,5
16100,2019,92,V Prenestino/Centocelle,Private room in condominium (condo),Private room,2,1,1,30,1,29,1,5,5,5
16673,2019,29,V Prenestino/Centocelle,Private room in condominium (condo),Private room,3,1,1,45,1,1125,1,1,1,3
17468,2019,0,IV Tiburtina,Private room in condominium (condo),Private room,4,1,1,105,1,1125,1,2,5,5
18483,2015,90,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,49,1,1125,1,5,5,1
20570,2020,100,I Centro Storico,Private room in condominium (condo),Private room,3,1,1,65,1,1125,1,5,5,5
21455,2019,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,86,1,1125,1,3,5,5
21949,2021,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,111,1,1125,1,5,5,5
22271,2011,100,II Parioli/Nomentano,Private room in condominium (condo),Private room,3,1,1,89,1,28,1,5,5,5
22961,2014,96,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,50,1,1125,1,5,3,5
23032,2014,96,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,52,1,1125,1,4,4,5
23033,2014,96,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,54,1,1125,1,5,5,5
23597,2021,80,XII Monte Verde,Private room in condominium (condo),Private room,2,1,1,45,1,365,1,5,5,5
23619,2021,90,VII San Giovanni/Cinecitta,Private room in condominium (condo),Private room,2,1,1,43,1,15,1,5,5,5
23620,2021,90,VII San Giovanni/Cinecitta,Private room in condominium (condo),Private room,2,1,1,36,1,15,1,5,5,5
23660,2016,46,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,120,1,1125,1,5,5,5
23779,2013,100,XIII Aurelia,Private room in condominium (condo),Private room,2,1,1,25,1,28,1,5,5,5
23818,2021,100,IV Tiburtina,Private room in condominium (condo),Private room,2,1,1,50,1,28,1,5,5,4
23838,2020,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,90,1,365,1,5,5,5
24226,2020,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,61,1,29,1,5,5,5
24371,2021,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,146,1,365,1,5,5,5
24410,2020,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,35,1,1125,1,4,4,4
10651,2017,70,IV Tiburtina,Private room in guest suite,Private room,2,1,1,100,1,1125,1,5,5,5
20326,2013,91,I Centro Storico,Private room in guest suite,Private room,3,1,2,100,1,1125,1,5,5,5
20341,2019,100,I Centro Storico,Private room in guest suite,Private room,2,1,1,48,1,1125,1,5,5,5
13539,2015,70,XV Cassia/Flaminia,Private room in guesthouse,Private room,3,1,1,55,1,1125,1,5,4,4
13540,2015,70,XV Cassia/Flaminia,Private room in guesthouse,Private room,3,1,1,55,1,1125,1,3,4,3
15628,2019,100,XII Monte Verde,Private room in guesthouse,Private room,2,1,1,79,1,1125,1,4,5,4
15629,2019,100,XII Monte Verde,Private room in guesthouse,Private room,2,1,1,50,1,1125,1,4,3,5
16351,2019,91,I Centro Storico,Private room in guesthouse,Private room,1,1,1,38,1,1125,1,4,4,5
16353,2019,91,I Centro Storico,Private room in guesthouse,Private room,4,1,1,85,1,1125,1,4,3,5
16842,2019,100,I Centro Storico,Private room in guesthouse,Private room,3,1,1,160,1,1125,1,3,5,5
16843,2019,100,I Centro Storico,Private room in guesthouse,Private room,2,1,1,139,1,1125,1,5,5,5
22206,2021,70,XV Cassia/Flaminia,Private room in guesthouse,Private room,1,1,1,25,1,365,1,4,5,5
18454,2019,100,I Centro Storico,Private room in hostel,Private room,2,1,1,80,1,1125,1,4,5,5
1291,2013,90,II Parioli/Nomentano,Private room in rental unit,Private room,1,1,1,45,1,15,1,5,5,5
1747,2012,80,I Centro Storico,Private room in rental unit,Private room,4,1,2,170,1,1125,1,5,5,5
2539,2014,0,IV Tiburtina,Private room in rental unit,Private room,2,1,1,80,1,1125,1,3,5,5
2842,2013,90,I Centro Storico,Private room in rental unit,Private room,4,1,1,99,1,14,1,4,4,4
3116,2014,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,71,1,28,1,5,5,5
3354,2015,90,I Centro Storico,Private room in rental unit,Private room,2,1,1,166,1,1125,1,5,5,5
3371,2014,100,II Parioli/Nomentano,Private room in rental unit,Private room,3,1,1,75,1,1125,1,3,4,3
3419,2015,90,I Centro Storico,Private room in rental unit,Private room,2,1,1,180,1,1125,1,5,5,5
5136,2015,60,XIV Monte Mario,Private room in rental unit,Private room,3,1,1,129,1,1125,1,5,5,5
5263,2015,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,90,1,1125,1,2,5,4
5603,2012,97,II Parioli/Nomentano,Private room in rental unit,Private room,3,1,1,41,1,1125,1,4,5,5
6211,2016,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,45,1,1125,1,1,1,1
7258,2016,90,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,4,1,1,65,1,29,1,5,5,4
7272,2016,100,XI Arvalia/Portuense,Private room in rental unit,Private room,3,1,1,86,1,1125,1,5,5,5
7273,2016,100,XI Arvalia/Portuense,Private room in rental unit,Private room,2,1,1,60,1,1125,1,5,5,4
7277,2016,33,I Centro Storico,Private room in rental unit,Private room,2,1,1,65,1,1125,1,5,5,5
7278,2016,20,II Parioli/Nomentano,Private room in rental unit,Private room,2,1,1,75,1,1125,1,4,5,5
7624,2016,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,100,1,1125,1,5,5,5
8405,2016,100,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,72,1,15,1,4,5,4
8571,2016,25,XIII Aurelia,Private room in rental unit,Private room,2,1,1,60,1,1125,1,5,4,4
9774,2017,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,72,1,30,1,5,5,5
10031,2015,80,I Centro Storico,Private room in rental unit,Private room,2,1,1,122,1,1125,1,5,4,5
10115,2017,88,I Centro Storico,Private room in rental unit,Private room,1,1,1,60,1,1125,1,5,5,5
10247,2014,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,58,1,1125,1,5,4,5
10264,2017,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,90,1,1125,1,5,5,4
10266,2017,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,90,1,1125,1,5,5,5
10905,2017,0,X Ostia/Acilia,Private room in rental unit,Private room,3,1,1,70,1,31,1,3,5,4
11100,2016,100,VIII Appia Antica,Private room in rental unit,Private room,3,1,1,35,1,5,1,4,5,5
11778,2014,100,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,70,1,28,1,5,5,5
11959,2018,100,V Prenestino/Centocelle,Private room in rental unit,Private room,2,1,1,47,1,365,1,5,5,5
12020,2014,100,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,75,1,28,1,4,5,4
12614,2016,50,I Centro Storico,Private room in rental unit,Private room,1,1,1,59,1,1125,1,4,4,5
12931,2018,80,II Parioli/Nomentano,Private room in rental unit,Private room,2,1,1,53,1,1125,1,3,5,5
12945,2018,80,II Parioli/Nomentano,Private room in rental unit,Private room,2,1,1,47,1,1125,1,5,4,5
13373,2015,22,XII Monte Verde,Private room in rental unit,Private room,1,1,1,40,1,30,1,1,5,5
14280,2018,100,XII Monte Verde,Private room in rental unit,Private room,3,1,1,90,1,30,1,5,5,5
14734,2018,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,200,1,1125,1,5,5,5
14741,2018,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,200,1,1125,1,5,5,5
14817,2017,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,70,1,1125,1,5,5,5
14821,2017,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,60,1,1125,1,5,5,5
15865,2012,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,80,1,30,1,5,5,5
15926,2019,67,I Centro Storico,Private room in rental unit,Private room,1,1,1,55,1,59,1,5,5,5
15987,2015,97,V Prenestino/Centocelle,Private room in rental unit,Private room,3,1,1,33,1,28,1,5,5,5
15988,2015,97,V Prenestino/Centocelle,Private room in rental unit,Private room,2,1,1,41,1,28,1,5,5,5
16060,2018,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,81,1,1125,1,5,5,5
16688,2019,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,123,1,1125,1,5,5,5
16694,2019,100,X Ostia/Acilia,Private room in rental unit,Private room,2,1,1,86,1,1125,1,5,5,5
16708,2019,100,X Ostia/Acilia,Private room in rental unit,Private room,2,1,1,86,1,1125,1,5,5,5
17237,2017,100,IX Eur,Private room in rental unit,Private room,2,1,1,50,1,120,1,5,5,5
17753,2018,56,I Centro Storico,Private room in rental unit,Private room,3,1,1,31,1,30,1,4,3,4
17879,2019,75,VIII Appia Antica,Private room in rental unit,Private room,2,1,1,85,1,1125,1,1,2,3
18011,2014,100,II Parioli/Nomentano,Private room in rental unit,Private room,4,1,1,74,1,30,1,5,5,5
18306,2019,100,VIII Appia Antica,Private room in rental unit,Private room,3,1,1,65,1,30,1,5,5,5
18345,2019,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,36,1,1125,1,4,5,5
18421,2019,0,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,119,1,1125,1,5,5,5
18475,2014,90,II Parioli/Nomentano,Private room in rental unit,Private room,3,1,1,50,1,1125,1,5,5,5
18659,2019,100,X Ostia/Acilia,Private room in rental unit,Private room,1,1,1,30,1,1125,1,4,5,3
18900,2019,70,I Centro Storico,Private room in rental unit,Private room,4,1,1,114,1,28,1,5,5,5
19068,2011,100,XIII Aurelia,Private room in rental unit,Private room,3,1,1,75,1,28,1,5,5,5
19451,2014,90,I Centro Storico,Private room in rental unit,Private room,2,1,1,63,1,1125,1,5,5,4
19903,2018,100,IV Tiburtina,Private room in rental unit,Private room,2,1,1,20,1,90,1,1,1,3
19929,2014,90,I Centro Storico,Private room in rental unit,Private room,2,1,1,58,1,31,1,5,5,5
20560,2018,76,I Centro Storico,Private room in rental unit,Private room,4,1,1,40,1,1125,1,5,5,5
20601,2020,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,113,1,15,1,5,5,5
20602,2020,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,97,1,15,1,5,5,5
21076,2020,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,59,1,1125,1,5,5,5
21077,2020,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,54,1,1125,1,5,5,5
21089,2020,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,20,1,1125,1,5,5,5
21306,2020,0,X Ostia/Acilia,Private room in rental unit,Private room,1,1,1,30,1,30,1,1,2,3
21902,2016,100,V Prenestino/Centocelle,Private room in rental unit,Private room,3,1,2,20,1,1125,1,4,3,4
22195,2020,97,I Centro Storico,Private room in rental unit,Private room,2,1,1,41,1,365,1,5,5,5
22345,2020,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,58,1,1125,1,5,4,5
22681,2021,100,II Parioli/Nomentano,Private room in rental unit,Private room,3,1,1,74,1,365,1,4,4,5
22729,2021,100,II Parioli/Nomentano,Private room in rental unit,Private room,2,1,1,55,1,365,1,4,5,3
22820,2016,76,IV Tiburtina,Private room in rental unit,Private room,3,1,1,49,1,1125,1,5,5,5
22835,2016,76,IV Tiburtina,Private room in rental unit,Private room,3,1,1,47,1,1125,1,1,3,1
22836,2016,76,IV Tiburtina,Private room in rental unit,Private room,2,1,1,39,1,1125,1,1,2,2
22847,2013,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,45,1,28,1,5,5,5
23282,2021,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,90,1,365,1,5,5,5
23381,2017,100,V Prenestino/Centocelle,Private room in rental unit,Private room,2,1,1,50,1,27,1,5,5,4
23557,2021,100,X Ostia/Acilia,Private room in rental unit,Private room,3,1,1,70,1,1125,1,5,5,5
23692,2021,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,52,1,1125,1,5,5,5
23826,2021,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,83,1,365,1,5,5,5
24000,2011,90,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,1,1,3,24,1,7,1,5,5,5
5729,2015,100,I Centro Storico,Private room in serviced apartment,Private room,4,1,1,125,1,1125,1,5,5,5
11342,2015,70,I Centro Storico,Private room in serviced apartment,Private room,1,1,1,35,1,1125,1,4,3,4
17186,2019,100,V Prenestino/Centocelle,Private room in serviced apartment,Private room,2,1,1,46,1,14,1,5,5,5
17187,2019,100,I Centro Storico,Private room in serviced apartment,Private room,3,1,1,95,1,26,1,5,5,5
18908,2016,50,I Centro Storico,Private room in serviced apartment,Private room,2,1,1,89,1,1125,1,5,5,5
18912,2016,50,I Centro Storico,Private room in serviced apartment,Private room,1,1,1,79,1,1125,1,5,5,5
19594,2013,94,I Centro Storico,Private room in serviced apartment,Private room,1,1,1,76,1,1125,1,5,5,5
20035,2020,100,I Centro Storico,Private room in serviced apartment,Private room,5,1,1,71,1,1125,1,5,5,5
20237,2019,100,I Centro Storico,Private room in serviced apartment,Private room,3,1,1,95,1,1125,1,5,5,5
20597,2020,100,VIII Appia Antica,Private room in serviced apartment,Private room,2,1,1,272,1,1125,1,5,5,5
20942,2019,100,I Centro Storico,Private room in serviced apartment,Private room,2,1,1,74,1,1125,1,5,4,5
20958,2020,100,I Centro Storico,Private room in serviced apartment,Private room,2,1,1,57,1,1125,1,5,5,5
21105,2018,100,III Monte Sacro,Private room in serviced apartment,Private room,1,1,1,50,1,30,1,5,5,5
21673,2013,94,I Centro Storico,Private room in serviced apartment,Private room,2,1,1,84,1,1125,1,5,5,4
21873,2018,100,I Centro Storico,Private room in serviced apartment,Private room,3,1,1,70,1,20,1,5,5,5
21969,2019,70,I Centro Storico,Private room in serviced apartment,Private room,1,1,1,40,1,1125,1,4,5,4
22068,2014,100,VII San Giovanni/Cinecitta,Private room in serviced apartment,Private room,2,1,1,58,1,1125,1,4,3,5
22069,2014,100,VII San Giovanni/Cinecitta,Private room in serviced apartment,Private room,1,1,1,55,1,1125,1,5,5,5
22891,2016,100,I Centro Storico,Private room in serviced apartment,Private room,4,1,1,141,1,365,1,4,3,5
22968,2015,100,I Centro Storico,Private room in serviced apartment,Private room,2,1,1,60,1,365,1,5,5,5
23237,2014,100,I Centro Storico,Private room in serviced apartment,Private room,2,1,1,46,1,1124,1,5,5,5
23996,2021,100,IV Tiburtina,Private room in vacation home,Private room,2,1,1,50,1,1125,1,5,5,3
24065,2020,100,VII San Giovanni/Cinecitta,Private room in vacation home,Private room,2,1,1,33,1,28,1,5,4,5
1432,2011,80,XV Cassia/Flaminia,Private room in villa,Private room,2,1,1,96,1,30,1,5,5,5
1813,2014,100,XIV Monte Mario,Private room in villa,Private room,2,1,1,65,1,1125,1,0,5,5
8721,2017,10,XII Monte Verde,Private room in villa,Private room,2,1,1,55,1,1125,1,5,5,3
8759,2015,83,X Ostia/Acilia,Private room in villa,Private room,4,1,1,55,1,30,1,4,5,2
12420,2018,100,XV Cassia/Flaminia,Private room in villa,Private room,3,1,1,50,1,30,1,5,5,5
355,2011,100,II Parioli/Nomentano,Room in bed and breakfast,Hotel room,4,1,1,49,1,1125,1,1,3,1
742,2010,100,I Centro Storico,Room in bed and breakfast,Hotel room,4,1,1,90,1,60,1,5,5,5
4233,2012,100,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,71,1,30,1,5,5,5
6055,2015,100,XII Monte Verde,Room in bed and breakfast,Hotel room,2,1,1,52,1,1125,1,5,5,5
6997,2016,100,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,85,1,1125,1,5,5,5
7632,2014,100,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,160,1,1125,1,5,5,4
9356,2017,100,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,135,1,1125,1,5,5,5
10401,2015,90,VII San Giovanni/Cinecitta,Room in bed and breakfast,Hotel room,3,1,1,89,1,30,1,5,4,5
10564,2017,75,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,98,1,30,1,5,5,5
11823,2016,70,VII San Giovanni/Cinecitta,Room in bed and breakfast,Hotel room,2,1,1,60,1,10,1,5,5,5
11897,2016,70,VII San Giovanni/Cinecitta,Room in bed and breakfast,Hotel room,2,1,1,69,1,14,1,1,1,1
12455,2018,100,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,61,1,1125,1,5,4,5
14982,2017,100,II Parioli/Nomentano,Room in bed and breakfast,Hotel room,3,1,1,60,1,1125,1,5,5,5
15158,2019,90,V Prenestino/Centocelle,Room in bed and breakfast,Hotel room,3,1,1,87,1,1125,1,3,5,1
15562,2016,50,I Centro Storico,Room in bed and breakfast,Hotel room,3,1,1,71,1,1125,1,5,5,5
16478,2017,100,XIII Aurelia,Room in bed and breakfast,Hotel room,2,1,1,63,1,999,1,5,4,5
16703,2019,0,II Parioli/Nomentano,Room in bed and breakfast,Hotel room,2,1,1,94,1,1125,1,1,1,2
16891,2019,50,II Parioli/Nomentano,Room in bed and breakfast,Hotel room,3,1,1,110,1,1125,1,5,5,5
16956,2018,100,V Prenestino/Centocelle,Room in bed and breakfast,Hotel room,2,1,1,46,1,1125,1,2,5,3
17010,2018,100,I Centro Storico,Room in bed and breakfast,Hotel room,1,1,1,53,1,1125,1,5,5,5
17181,2019,60,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,90,1,1125,1,1,1,1
17559,2014,67,VIII Appia Antica,Room in bed and breakfast,Hotel room,2,1,1,65,1,10,1,5,5,5
7160,2015,100,I Centro Storico,Room in hotel,Hotel room,3,1,1,71,1,1125,1,4,5,5
12559,2017,100,I Centro Storico,Room in hotel,Private room,2,1,1,35,1,1125,1,4,4,4
13136,2014,100,I Centro Storico,Room in hotel,Private room,2,1,1,106,1,1125,1,5,5,4
14423,2016,94,I Centro Storico,Room in hotel,Hotel room,5,1,1,80,1,15,1,4,5,5
17489,2019,100,I Centro Storico,Room in hotel,Hotel room,2,1,6,49,1,10,1,5,4,5
18961,2013,100,I Centro Storico,Room in hotel,Private room,3,1,1,90,1,29,1,5,5,4
18972,2013,100,I Centro Storico,Room in hotel,Private room,2,1,1,90,1,29,1,5,5,4
19156,2020,100,I Centro Storico,Room in hotel,Private room,2,1,1,59,1,1125,1,4,4,5
20095,2020,100,I Centro Storico,Room in hotel,Private room,2,1,1,95,1,1125,1,5,5,5
20888,2020,100,I Centro Storico,Room in hotel,Private room,2,1,5,61,1,15,1,5,5,5
21145,2019,100,I Centro Storico,Room in hotel,Private room,2,1,1,92,1,1125,1,5,5,4
21862,2015,89,VII San Giovanni/Cinecitta,Room in hotel,Private room,2,1,1,60,1,1125,1,5,5,5
21866,2015,89,VII San Giovanni/Cinecitta,Room in hotel,Private room,2,1,1,69,1,1125,1,5,5,5
8191,2014,100,I Centro Storico,Room in serviced apartment,Hotel room,3,1,1,129,1,7,1,5,5,4
10583,2017,90,I Centro Storico,Room in serviced apartment,Hotel room,1,1,1,85,1,1125,1,4,4,5
14653,2019,90,I Centro Storico,Room in serviced apartment,Hotel room,1,1,1,170,1,1125,1,5,5,5
14683,2017,100,I Centro Storico,Room in serviced apartment,Hotel room,3,1,1,159,1,60,1,5,5,5
16823,2014,100,I Centro Storico,Room in serviced apartment,Hotel room,2,1,1,51,1,1124,1,5,5,5
16833,2019,90,I Centro Storico,Room in serviced apartment,Hotel room,2,1,1,160,1,1125,1,5,5,5
17546,2019,75,XIII Aurelia,Room in serviced apartment,Hotel room,1,1,1,50,1,1125,1,4,5,5
17579,2019,90,I Centro Storico,Room in serviced apartment,Hotel room,2,1,1,150,1,1125,1,5,5,5
17599,2019,90,I Centro Storico,Room in serviced apartment,Hotel room,3,1,1,155,1,1125,1,5,5,4
16012,2017,100,I Centro Storico,Shared room in hostel,Shared room,1,1,1,21,1,15,1,5,5,5
18732,2019,33,XII Monte Verde,Shared room in hostel,Shared room,1,1,1,23,1,1125,1,3,5,5
22190,2012,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1.5,2,125,1,1125,1,5,5,4
